# T  muB  muS  muQ  dnB
  9.500000e+01   7.275000e+02   0.000000e+00   1.100000e+02   2.351877e-01
  9.500000e+01   7.265000e+02   0.000000e+00   1.110000e+02   2.170751e-01
  9.500000e+01   7.265000e+02   0.000000e+00   1.120000e+02   2.340841e-01
  9.500000e+01   7.255000e+02   0.000000e+00   1.130000e+02   2.170788e-01
  9.500000e+01   7.255000e+02   0.000000e+00   1.140000e+02   2.305284e-01
  9.500000e+01   7.245000e+02   0.000000e+00   1.150000e+02   2.146406e-01
  9.500000e+01   7.245000e+02   0.000000e+00   1.160000e+02   2.259321e-01
  9.500000e+01   7.235000e+02   0.000000e+00   1.170000e+02   2.110789e-01
  9.500000e+01   7.225000e+02   0.000000e+00   1.180000e+02   1.974574e-01
  9.500000e+01   7.225000e+02   0.000000e+00   1.190000e+02   2.079626e-01
  9.500000e+01   7.215000e+02   0.000000e+00   1.200000e+02   1.951468e-01
  9.500000e+01   7.215000e+02   0.000000e+00   1.210000e+02   2.019085e-01
  9.500000e+01   7.205000e+02   0.000000e+00   1.220000e+02   1.904328e-01
  9.500000e+01   7.205000e+02   0.000000e+00   1.230000e+02   1.935907e-01
  9.500000e+01   7.195000e+02   0.000000e+00   1.240000e+02   1.830818e-01
  9.500000e+01   7.185000e+02   0.000000e+00   1.250000e+02   1.732575e-01
  9.500000e+01   7.185000e+02   0.000000e+00   1.260000e+02   1.760282e-01
  9.500000e+01   7.175000e+02   0.000000e+00   1.270000e+02   1.677766e-01
  9.500000e+01   7.165000e+02   0.000000e+00   1.280000e+02   1.592489e-01
  9.500000e+01   7.165000e+02   0.000000e+00   1.290000e+02   1.563071e-01
  9.500000e+01   7.155000e+02   0.000000e+00   1.300000e+02   1.497893e-01
  9.500000e+01   7.155000e+02   0.000000e+00   1.310000e+02   1.466104e-01
  9.500000e+01   7.145000e+02   0.000000e+00   1.320000e+02   1.408755e-01
  9.500000e+01   7.135000e+02   0.000000e+00   1.330000e+02   1.352834e-01
  9.500000e+01   7.135000e+02   0.000000e+00   1.340000e+02   1.271554e-01
  9.500000e+01   7.125000e+02   0.000000e+00   1.350000e+02   1.248751e-01
  9.500000e+01   7.115000e+02   0.000000e+00   1.360000e+02   1.221239e-01
  9.500000e+01   7.115000e+02   0.000000e+00   1.370000e+02   1.120214e-01
  9.500000e+01   7.105000e+02   0.000000e+00   1.380000e+02   1.100605e-01
  9.500000e+01   7.095000e+02   0.000000e+00   1.390000e+02   1.077567e-01
  9.500000e+01   7.095000e+02   0.000000e+00   1.400000e+02   9.523284e-02
  9.500000e+01   7.085000e+02   0.000000e+00   1.410000e+02   9.853460e-02
  9.500000e+01   7.075000e+02   0.000000e+00   1.420000e+02   9.418192e-02
  9.500000e+01   7.065000e+02   0.000000e+00   1.430000e+02   5.878330e-02
  9.500000e+01   7.065000e+02   0.000000e+00   1.440000e+02   7.466499e-02
  9.500000e+01   7.055000e+02   0.000000e+00   1.450000e+02   8.621201e-02
  9.500000e+01   7.045000e+02   0.000000e+00   1.460000e+02   6.394891e-02
  9.500000e+01   7.045000e+02   0.000000e+00   1.470000e+02   5.331356e-02
  9.500000e+01   7.035000e+02   0.000000e+00   1.480000e+02   6.280489e-02
  9.500000e+01   7.025000e+02   0.000000e+00   1.490000e+02   5.618724e-02
  9.550000e+01   7.395000e+02   0.000000e+00  -2.070000e+02   5.264295e-02
  9.550000e+01   7.405000e+02   0.000000e+00  -2.050000e+02   6.096372e-02
  9.550000e+01   7.415000e+02   0.000000e+00  -2.040000e+02   5.375634e-02
  9.550000e+01   7.415000e+02   0.000000e+00  -2.030000e+02   7.359340e-02
  9.550000e+01   7.425000e+02   0.000000e+00  -2.020000e+02   6.038963e-02
  9.550000e+01   7.425000e+02   0.000000e+00  -2.010000e+02   8.518913e-02
  9.550000e+01   7.435000e+02   0.000000e+00  -2.000000e+02   6.912983e-02
  9.550000e+01   7.435000e+02   0.000000e+00  -1.990000e+02   9.048324e-02
  9.550000e+01   7.445000e+02   0.000000e+00  -1.980000e+02   8.215212e-02
  9.550000e+01   7.445000e+02   0.000000e+00  -1.970000e+02   9.651408e-02
  9.550000e+01   7.455000e+02   0.000000e+00  -1.960000e+02   1.017130e-01
  9.550000e+01   7.455000e+02   0.000000e+00  -1.950000e+02   1.034116e-01
  9.550000e+01   7.465000e+02   0.000000e+00  -1.940000e+02   1.089149e-01
  9.550000e+01   7.465000e+02   0.000000e+00  -1.930000e+02   1.113411e-01
  9.550000e+01   7.465000e+02   0.000000e+00  -1.920000e+02   1.142050e-01
  9.550000e+01   7.475000e+02   0.000000e+00  -1.910000e+02   1.205171e-01
  9.550000e+01   7.475000e+02   0.000000e+00  -1.900000e+02   1.238357e-01
  9.550000e+01   7.485000e+02   0.000000e+00  -1.890000e+02   1.312270e-01
  9.550000e+01   7.485000e+02   0.000000e+00  -1.880000e+02   1.324202e-01
  9.550000e+01   7.495000e+02   0.000000e+00  -1.870000e+02   1.438698e-01
  9.550000e+01   7.495000e+02   0.000000e+00  -1.860000e+02   1.423203e-01
  9.550000e+01   7.495000e+02   0.000000e+00  -1.850000e+02   1.401484e-01
  9.550000e+01   7.505000e+02   0.000000e+00  -1.840000e+02   1.537957e-01
  9.550000e+01   7.505000e+02   0.000000e+00  -1.830000e+02   1.519638e-01
  9.550000e+01   7.515000e+02   0.000000e+00  -1.820000e+02   1.671792e-01
  9.550000e+01   7.515000e+02   0.000000e+00  -1.810000e+02   1.658070e-01
  9.550000e+01   7.515000e+02   0.000000e+00  -1.800000e+02   1.602070e-01
  9.550000e+01   7.525000e+02   0.000000e+00  -1.790000e+02   1.801254e-01
  9.550000e+01   7.525000e+02   0.000000e+00  -1.780000e+02   1.733707e-01
  9.550000e+01   7.525000e+02   0.000000e+00  -1.770000e+02   1.664450e-01
  9.550000e+01   7.535000e+02   0.000000e+00  -1.760000e+02   1.889194e-01
  9.550000e+01   7.535000e+02   0.000000e+00  -1.750000e+02   1.817942e-01
  9.550000e+01   7.545000e+02   0.000000e+00  -1.740000e+02   2.074414e-01
  9.550000e+01   7.545000e+02   0.000000e+00  -1.730000e+02   2.001300e-01
  9.550000e+01   7.545000e+02   0.000000e+00  -1.720000e+02   1.898483e-01
  9.550000e+01   7.555000e+02   0.000000e+00  -1.710000e+02   2.208777e-01
  9.550000e+01   7.555000e+02   0.000000e+00  -1.700000e+02   2.088344e-01
  9.550000e+01   7.555000e+02   0.000000e+00  -1.690000e+02   1.962656e-01
  9.550000e+01   7.565000e+02   0.000000e+00  -1.680000e+02   2.322659e-01
  9.550000e+01   7.565000e+02   0.000000e+00  -1.670000e+02   2.189070e-01
  9.550000e+01   7.565000e+02   0.000000e+00  -1.660000e+02   2.048811e-01
  9.550000e+01   7.575000e+02   0.000000e+00  -1.650000e+02   2.445515e-01
  9.550000e+01   7.575000e+02   0.000000e+00  -1.640000e+02   2.324770e-01
  9.550000e+01   7.575000e+02   0.000000e+00  -1.630000e+02   2.157605e-01
  9.550000e+01   7.585000e+02   0.000000e+00  -1.620000e+02   2.544930e-01
  9.550000e+01   7.585000e+02   0.000000e+00  -1.610000e+02   2.486371e-01
  9.550000e+01   7.585000e+02   0.000000e+00  -1.600000e+02   2.278458e-01
  9.550000e+01   7.595000e+02   0.000000e+00  -1.590000e+02   2.614010e-01
  9.550000e+01   7.595000e+02   0.000000e+00  -1.580000e+02   2.608423e-01
  9.550000e+01   7.595000e+02   0.000000e+00  -1.570000e+02   2.466776e-01
  9.550000e+01   7.605000e+02   0.000000e+00  -1.560000e+02   2.688986e-01
  9.550000e+01   7.605000e+02   0.000000e+00  -1.550000e+02   2.684731e-01
  9.550000e+01   7.605000e+02   0.000000e+00  -1.540000e+02   2.680888e-01
  9.550000e+01   7.605000e+02   0.000000e+00  -1.530000e+02   2.456157e-01
  9.550000e+01   7.615000e+02   0.000000e+00  -1.520000e+02   2.767403e-01
  9.550000e+01   7.615000e+02   0.000000e+00  -1.510000e+02   2.765019e-01
  9.550000e+01   7.615000e+02   0.000000e+00  -1.500000e+02   2.757025e-01
  9.550000e+01   7.615000e+02   0.000000e+00  -1.490000e+02   2.448543e-01
  9.550000e+01   7.625000e+02   0.000000e+00  -1.480000e+02   2.840211e-01
  9.550000e+01   7.625000e+02   0.000000e+00  -1.470000e+02   2.826415e-01
  9.550000e+01   7.625000e+02   0.000000e+00  -1.460000e+02   2.812841e-01
  9.550000e+01   7.625000e+02   0.000000e+00  -1.450000e+02   2.515747e-01
  9.550000e+01   7.635000e+02   0.000000e+00  -1.440000e+02   2.901353e-01
  9.550000e+01   7.635000e+02   0.000000e+00  -1.430000e+02   2.888638e-01
  9.550000e+01   7.635000e+02   0.000000e+00  -1.420000e+02   2.876159e-01
  9.550000e+01   7.635000e+02   0.000000e+00  -1.410000e+02   2.863920e-01
  9.550000e+01   7.645000e+02   0.000000e+00  -1.400000e+02   2.970321e-01
  9.550000e+01   7.645000e+02   0.000000e+00  -1.390000e+02   2.958760e-01
  9.550000e+01   7.645000e+02   0.000000e+00  -1.380000e+02   2.947451e-01
  9.550000e+01   7.645000e+02   0.000000e+00  -1.370000e+02   2.936396e-01
  9.550000e+01   7.645000e+02   0.000000e+00  -1.360000e+02   2.925600e-01
  9.550000e+01   7.655000e+02   0.000000e+00  -1.350000e+02   3.037272e-01
  9.550000e+01   7.655000e+02   0.000000e+00  -1.340000e+02   3.027209e-01
  9.550000e+01   7.655000e+02   0.000000e+00  -1.330000e+02   3.013891e-01
  9.550000e+01   7.655000e+02   0.000000e+00  -1.320000e+02   2.997848e-01
  9.550000e+01   7.655000e+02   0.000000e+00  -1.310000e+02   2.982030e-01
  9.550000e+01   7.665000e+02   0.000000e+00  -1.300000e+02   3.101380e-01
  9.550000e+01   7.665000e+02   0.000000e+00  -1.290000e+02   3.086237e-01
  9.550000e+01   7.665000e+02   0.000000e+00  -1.280000e+02   3.071331e-01
  9.550000e+01   7.665000e+02   0.000000e+00  -1.270000e+02   3.056664e-01
  9.550000e+01   7.665000e+02   0.000000e+00  -1.260000e+02   3.042241e-01
  9.550000e+01   7.665000e+02   0.000000e+00  -1.250000e+02   3.028065e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -1.240000e+02   3.153849e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -1.230000e+02   3.140416e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -1.220000e+02   3.127241e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -1.210000e+02   3.114329e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -1.200000e+02   3.101684e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -1.190000e+02   3.089310e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -1.180000e+02   3.077209e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -1.170000e+02   3.210452e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -1.160000e+02   3.199170e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -1.150000e+02   3.188176e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -1.140000e+02   3.177470e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -1.130000e+02   3.167059e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -1.120000e+02   3.156944e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -1.110000e+02   3.147130e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -1.100000e+02   3.136179e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -1.090000e+02   3.279534e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -1.080000e+02   3.268361e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -1.070000e+02   3.257321e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -1.060000e+02   3.246607e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -1.050000e+02   3.236224e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -1.040000e+02   3.226177e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -1.030000e+02   3.216468e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -1.020000e+02   3.207103e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -1.010000e+02   3.198085e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -1.000000e+02   3.189419e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -9.900000e+01   3.343922e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -9.800000e+01   3.336294e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -9.700000e+01   3.329032e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -9.600000e+01   3.322139e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -9.500000e+01   3.315618e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -9.400000e+01   3.309475e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -9.300000e+01   3.303712e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -9.200000e+01   3.298333e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -9.100000e+01   3.293343e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -9.000000e+01   3.288744e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -8.900000e+01   3.284541e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -8.800000e+01   3.280737e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -8.700000e+01   3.277335e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -8.600000e+01   3.274340e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -8.500000e+01   3.271754e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -8.400000e+01   3.269582e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -8.300000e+01   3.267826e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -8.200000e+01   3.439882e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -8.100000e+01   3.439346e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -8.000000e+01   3.439239e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -7.900000e+01   3.439563e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -7.800000e+01   3.440322e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -7.700000e+01   3.441518e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -7.600000e+01   3.443155e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -7.500000e+01   3.445235e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -7.400000e+01   3.447761e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -7.300000e+01   3.450736e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -7.200000e+01   3.454162e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -7.100000e+01   3.458042e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -7.000000e+01   3.462379e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -6.900000e+01   3.467174e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -6.800000e+01   3.472009e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -6.700000e+01   3.477119e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -6.600000e+01   3.482711e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -6.500000e+01   3.488785e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -6.400000e+01   3.495346e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -6.300000e+01   3.502395e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -6.200000e+01   3.509933e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -6.100000e+01   3.517964e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -6.000000e+01   3.526488e-01
  9.550000e+01   7.715000e+02   0.000000e+00  -5.900000e+01   3.535507e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -5.800000e+01   3.359832e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -5.700000e+01   3.369410e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -5.600000e+01   3.379487e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -5.500000e+01   3.390062e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -5.400000e+01   3.401138e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -5.300000e+01   3.412715e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -5.200000e+01   3.424795e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -5.100000e+01   3.437378e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -5.000000e+01   3.450465e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -4.900000e+01   3.464056e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -4.800000e+01   3.478154e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -4.700000e+01   3.492757e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -4.600000e+01   3.507867e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -4.500000e+01   3.523483e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -4.400000e+01   3.539605e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -4.300000e+01   3.556235e-01
  9.550000e+01   7.705000e+02   0.000000e+00  -4.200000e+01   3.573371e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -4.100000e+01   3.403640e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -4.000000e+01   3.421334e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -3.900000e+01   3.439532e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -3.800000e+01   3.458234e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -3.700000e+01   3.477439e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -3.600000e+01   3.497145e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -3.500000e+01   3.517354e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -3.400000e+01   3.538062e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -3.300000e+01   3.559271e-01
  9.550000e+01   7.695000e+02   0.000000e+00  -3.200000e+01   3.580977e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -3.100000e+01   3.416644e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -3.000000e+01   3.438887e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -2.900000e+01   3.461623e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -2.800000e+01   3.484849e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -2.700000e+01   3.508566e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -2.600000e+01   3.532770e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -2.500000e+01   3.557461e-01
  9.550000e+01   7.685000e+02   0.000000e+00  -2.400000e+01   3.582635e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -2.300000e+01   3.423428e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -2.200000e+01   3.449110e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -2.100000e+01   3.475269e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -2.000000e+01   3.501902e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -1.900000e+01   3.529008e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -1.800000e+01   3.556582e-01
  9.550000e+01   7.675000e+02   0.000000e+00  -1.700000e+01   3.584623e-01
  9.550000e+01   7.665000e+02   0.000000e+00  -1.600000e+01   3.430313e-01
  9.550000e+01   7.665000e+02   0.000000e+00  -1.500000e+01   3.458830e-01
  9.550000e+01   7.665000e+02   0.000000e+00  -1.400000e+01   3.487806e-01
  9.550000e+01   7.665000e+02   0.000000e+00  -1.300000e+01   3.517236e-01
  9.550000e+01   7.665000e+02   0.000000e+00  -1.200000e+01   3.547117e-01
  9.550000e+01   7.665000e+02   0.000000e+00  -1.100000e+01   3.577448e-01
  9.550000e+01   7.655000e+02   0.000000e+00  -1.000000e+01   3.427822e-01
  9.550000e+01   7.655000e+02   0.000000e+00  -9.000000e+00   3.458597e-01
  9.550000e+01   7.655000e+02   0.000000e+00  -8.000000e+00   3.489811e-01
  9.550000e+01   7.655000e+02   0.000000e+00  -7.000000e+00   3.521461e-01
  9.550000e+01   7.655000e+02   0.000000e+00  -6.000000e+00   3.553541e-01
  9.550000e+01   7.655000e+02   0.000000e+00  -5.000000e+00   3.586050e-01
  9.550000e+01   7.645000e+02   0.000000e+00  -4.000000e+00   3.440910e-01
  9.550000e+01   7.645000e+02   0.000000e+00  -3.000000e+00   3.473829e-01
  9.550000e+01   7.645000e+02   0.000000e+00  -2.000000e+00   3.507165e-01
  9.550000e+01   7.645000e+02   0.000000e+00  -1.000000e+00   3.540914e-01
  9.550000e+01   7.645000e+02   0.000000e+00   0.000000e+00   3.575073e-01
  9.550000e+01   7.635000e+02   0.000000e+00   1.000000e+00   3.434237e-01
  9.550000e+01   7.635000e+02   0.000000e+00   2.000000e+00   3.468776e-01
  9.550000e+01   7.635000e+02   0.000000e+00   3.000000e+00   3.503712e-01
  9.550000e+01   7.635000e+02   0.000000e+00   4.000000e+00   3.539041e-01
  9.550000e+01   7.625000e+02   0.000000e+00   5.000000e+00   3.402363e-01
  9.550000e+01   7.625000e+02   0.000000e+00   6.000000e+00   3.438047e-01
  9.550000e+01   7.625000e+02   0.000000e+00   7.000000e+00   3.474114e-01
  9.550000e+01   7.625000e+02   0.000000e+00   8.000000e+00   3.510558e-01
  9.550000e+01   7.625000e+02   0.000000e+00   9.000000e+00   3.547375e-01
  9.550000e+01   7.615000e+02   0.000000e+00   1.000000e+01   3.414648e-01
  9.550000e+01   7.615000e+02   0.000000e+00   1.100000e+01   3.451787e-01
  9.550000e+01   7.615000e+02   0.000000e+00   1.200000e+01   3.489287e-01
  9.550000e+01   7.615000e+02   0.000000e+00   1.300000e+01   3.527142e-01
  9.550000e+01   7.605000e+02   0.000000e+00   1.400000e+01   3.398243e-01
  9.550000e+01   7.605000e+02   0.000000e+00   1.500000e+01   3.436395e-01
  9.550000e+01   7.605000e+02   0.000000e+00   1.600000e+01   3.474890e-01
  9.550000e+01   7.605000e+02   0.000000e+00   1.700000e+01   3.513724e-01
  9.550000e+01   7.595000e+02   0.000000e+00   1.800000e+01   3.388496e-01
  9.550000e+01   7.595000e+02   0.000000e+00   1.900000e+01   3.427599e-01
  9.550000e+01   7.595000e+02   0.000000e+00   2.000000e+01   3.467028e-01
  9.550000e+01   7.595000e+02   0.000000e+00   2.100000e+01   3.506780e-01
  9.550000e+01   7.585000e+02   0.000000e+00   2.200000e+01   3.385069e-01
  9.550000e+01   7.585000e+02   0.000000e+00   2.300000e+01   3.425062e-01
  9.550000e+01   7.585000e+02   0.000000e+00   2.400000e+01   3.465365e-01
  9.550000e+01   7.585000e+02   0.000000e+00   2.500000e+01   3.504775e-01
  9.550000e+01   7.575000e+02   0.000000e+00   2.600000e+01   3.387406e-01
  9.550000e+01   7.575000e+02   0.000000e+00   2.700000e+01   3.426855e-01
  9.550000e+01   7.575000e+02   0.000000e+00   2.800000e+01   3.466573e-01
  9.550000e+01   7.575000e+02   0.000000e+00   2.900000e+01   3.506557e-01
  9.550000e+01   7.565000e+02   0.000000e+00   3.000000e+01   3.392343e-01
  9.550000e+01   7.565000e+02   0.000000e+00   3.100000e+01   3.432484e-01
  9.550000e+01   7.565000e+02   0.000000e+00   3.200000e+01   3.472878e-01
  9.550000e+01   7.555000e+02   0.000000e+00   3.300000e+01   3.361793e-01
  9.550000e+01   7.555000e+02   0.000000e+00   3.400000e+01   3.402327e-01
  9.550000e+01   7.555000e+02   0.000000e+00   3.500000e+01   3.443102e-01
  9.550000e+01   7.545000e+02   0.000000e+00   3.600000e+01   3.335025e-01
  9.550000e+01   7.545000e+02   0.000000e+00   3.700000e+01   3.375923e-01
  9.550000e+01   7.545000e+02   0.000000e+00   3.800000e+01   3.417051e-01
  9.550000e+01   7.545000e+02   0.000000e+00   3.900000e+01   3.458404e-01
  9.550000e+01   7.535000e+02   0.000000e+00   4.000000e+01   3.353101e-01
  9.550000e+01   7.535000e+02   0.000000e+00   4.100000e+01   3.394553e-01
  9.550000e+01   7.535000e+02   0.000000e+00   4.200000e+01   3.436218e-01
  9.550000e+01   7.525000e+02   0.000000e+00   4.300000e+01   3.333693e-01
  9.550000e+01   7.525000e+02   0.000000e+00   4.400000e+01   3.375441e-01
  9.550000e+01   7.525000e+02   0.000000e+00   4.500000e+01   3.417392e-01
  9.550000e+01   7.515000e+02   0.000000e+00   4.600000e+01   3.317537e-01
  9.550000e+01   7.515000e+02   0.000000e+00   4.700000e+01   3.359554e-01
  9.550000e+01   7.515000e+02   0.000000e+00   4.800000e+01   3.401764e-01
  9.550000e+01   7.505000e+02   0.000000e+00   4.900000e+01   3.304476e-01
  9.550000e+01   7.505000e+02   0.000000e+00   5.000000e+01   3.346737e-01
  9.550000e+01   7.505000e+02   0.000000e+00   5.100000e+01   3.389178e-01
  9.550000e+01   7.495000e+02   0.000000e+00   5.200000e+01   3.294359e-01
  9.550000e+01   7.495000e+02   0.000000e+00   5.300000e+01   3.336838e-01
  9.550000e+01   7.495000e+02   0.000000e+00   5.400000e+01   3.379486e-01
  9.550000e+01   7.485000e+02   0.000000e+00   5.500000e+01   3.287041e-01
  9.550000e+01   7.485000e+02   0.000000e+00   5.600000e+01   3.329712e-01
  9.550000e+01   7.475000e+02   0.000000e+00   5.700000e+01   3.239695e-01
  9.550000e+01   7.475000e+02   0.000000e+00   5.800000e+01   3.282379e-01
  9.550000e+01   7.475000e+02   0.000000e+00   5.900000e+01   3.325219e-01
  9.550000e+01   7.465000e+02   0.000000e+00   6.000000e+01   3.237400e-01
  9.550000e+01   7.465000e+02   0.000000e+00   6.100000e+01   3.280239e-01
  9.550000e+01   7.465000e+02   0.000000e+00   6.200000e+01   3.319378e-01
  9.550000e+01   7.455000e+02   0.000000e+00   6.300000e+01   3.234450e-01
  9.550000e+01   7.455000e+02   0.000000e+00   6.400000e+01   3.272594e-01
  9.550000e+01   7.445000e+02   0.000000e+00   6.500000e+01   3.189803e-01
  9.550000e+01   7.445000e+02   0.000000e+00   6.600000e+01   3.227915e-01
  9.550000e+01   7.445000e+02   0.000000e+00   6.700000e+01   3.266130e-01
  9.550000e+01   7.435000e+02   0.000000e+00   6.800000e+01   3.185268e-01
  9.550000e+01   7.435000e+02   0.000000e+00   6.900000e+01   3.223444e-01
  9.550000e+01   7.425000e+02   0.000000e+00   7.000000e+01   3.144582e-01
  9.550000e+01   7.425000e+02   0.000000e+00   7.100000e+01   3.182715e-01
  9.550000e+01   7.425000e+02   0.000000e+00   7.200000e+01   3.220941e-01
  9.550000e+01   7.415000e+02   0.000000e+00   7.300000e+01   3.143875e-01
  9.550000e+01   7.415000e+02   0.000000e+00   7.400000e+01   3.182051e-01
  9.550000e+01   7.405000e+02   0.000000e+00   7.500000e+01   3.106859e-01
  9.550000e+01   7.405000e+02   0.000000e+00   7.600000e+01   3.144981e-01
  9.550000e+01   7.395000e+02   0.000000e+00   7.700000e+01   2.854752e-01
  9.550000e+01   7.395000e+02   0.000000e+00   7.800000e+01   3.109669e-01
  9.550000e+01   7.395000e+02   0.000000e+00   7.900000e+01   3.147815e-01
  9.550000e+01   7.385000e+02   0.000000e+00   8.000000e+01   3.076054e-01
  9.550000e+01   7.385000e+02   0.000000e+00   8.100000e+01   3.114137e-01
  9.550000e+01   7.375000e+02   0.000000e+00   8.200000e+01   3.044078e-01
  9.550000e+01   7.375000e+02   0.000000e+00   8.300000e+01   3.079053e-01
  9.550000e+01   7.365000e+02   0.000000e+00   8.400000e+01   2.909795e-01
  9.550000e+01   7.365000e+02   0.000000e+00   8.500000e+01   3.037843e-01
  9.550000e+01   7.355000e+02   0.000000e+00   8.600000e+01   2.791721e-01
  9.550000e+01   7.355000e+02   0.000000e+00   8.700000e+01   2.998360e-01
  9.550000e+01   7.345000e+02   0.000000e+00   8.800000e+01   2.703749e-01
  9.550000e+01   7.345000e+02   0.000000e+00   8.900000e+01   2.960552e-01
